CHLAMYDIA_CASES,SINGLE_PARENT_HOUSEHOLDS,LBW_BIRTHS,INJURY_DEATHS,DRUG_POISONING_DEATHS,LIMITED_TO_HEALTHYFOOD,PRIMARY_CARE_PHYSICIANS,PREMATURE_DEATHS,CHILD_TOTAL_DEATHS,DENTISTS,TEEN_BIRTHS,CHILDREN_IN_POVERTY,PREMATURE_TOTAL_DEATHS,MEDICARE_ENROLLEES,NOT_PROFICIENT_IN_ENGLISH,SEVERE_HOUSING_PROBLEMS,DRIVING_DEATHS,UNEMPLOYED,DIABETICS,UNINSURED_CHILDREN,MOTOR_VEHICLE_DEATHS,LABOR_FORCE,SOME_COLLEGE,PCT_NOT_PROFICIENT_IN_ENGLISH,SOME_COLLEGE_POPULATION,MAMMO_MEDICARE_ENROLLEES,DRIVE_ALONE,AGE_65_AND_GREATER,ALC_IMPAIRED_DRIVING_DEATHS,WORKERS,UNINSURED_ADULTS,HOUSEHOLDS,TEEN_POPULATION,UNINSURED,LIVE_BIRTHS,COHORT_SIZE,POPULATION,PCT_NO_SOCIAL_EMO_SUPPORT,PCT_RURAL,PCT_SEVERE_HOUSING_PROBLEMS,TEEN_BIRTH_RATE,HIV_RATE,GRADUATION_RATE,PCT_FOOD_INSECURITY,DRUG_POISONING_MORTALITY_RATE,DENTISTS_RATIO,FOOD_ENVIR_INDEX,PRIMARY_CARE_PHYS_RATIO,PCT_ALC_IMPAIRED,PCT_SINGLE_PARENT_HOUSEHOLDS,PCT_UNINSURED_CHILDREN,INJURY_DEATHS_RATE,CHLAMYDIA_RATE,OTHER_PCP_RATE_PREV,NON_HISPANIC,State,COUNTY,STATE_SHORT,VIOLENT_CRIME_RATE,HOMICIDE_RATE,FUND_AMOUNT,FUNDED_IND,ANNUAL_VIOLENT_CRIMES
81,2282,177,115,17,469.009738,8,409,17,3,296,1796,409,3167,154,1140,24,762,492,329,55,8596,2067,0.714948932,5093,273,6617,18.3506064,6,8354,3199,5203,5672,3495,1773,292,22675,15,81.34246934,13.36459555,52.18617772,1345,79.76027397,19,10.67416789,1368,7.170951799,240,25,43.85931194,5.891833811,100.8,355.5,2254,75.41808948,ALABAMA,RANDOLPH,AL,303.2104637,9.418383429,0,0,68
415,6532,542,228,41,4129.424492,16,970,52,9,731,5344,970,5429,282,3350,78,2113,916,647,100,23132,8022,0.566720257,14288,496,18275,12.27429955,22,22178,7828,13675,12735,8399,5056,844,57820,20.9,35.4089939,16.6047088,57.40086376,910,64.57345972,21.3,11.47479045,1259,6.117027961,434,28.20512821,47.76599634,4.571468947,88.3,760.5,1845,51.61079313,ALABAMA,RUSSELL,AL,461.9411795,13.71377395,0,0,240
152,5911,654,320,70,972.1001354,19,1259,57,25,826,4158,1259,5939,515,3485,99,2405,798,1119,133,37834,11885,0.661019125,23207,536,30014,14.31420627,33,34797,10248,19730,17053,11271,7521,986,85237,22.2,72.79676528,11.78360101,48.43722512,1540,76.27079108,12.9,12.81739064,574,8.478224104,640,33.33333333,29.95945261,5.445255475,79.4,180.1,171,87.03348034,ALABAMA,ST. CLAIR,AL,183.4744778,5.310061835,0,0,152.6666667
426,9942,1511,606,164,7448.570772,177,1772,99,96,999,6096,1772,15279,3288,7040,93,5192,1610,2788,199,104461,42396,1.804630128,56929,1270,81351,11.84029143,19,95958,18172,49396,41022,20680,17923,1894,200941,20,22.94487019,9.810479376,24.35278631,1439,86,10.5,12.8515869,2168,8.681659383,1175,20.43010753,20.1271358,5.450102629,64.6,215.2,612,79.68332803,ALABAMA,SHELBY,AL,158.0677037,3.369623394,0,0,307.6666667
132,1898,148,46,0,1455.991037,6,220,37,2,158,1285,220,1541,21,995,20,521,281,198,31,4476,1345,0.162904352,2744,134,3752,15.32732554,8,4617,1793,3069,4679,1954,1095,215,13427,22.6,100,20.1010101,33.76789912,744,80,31,0,1290,3.895988822,2017,40,61.84424894,6.362467866,66.3,979.4,282,24.08802245,ALABAMA,SUMTER,AL,322.6752713,0,0,0,44
534,7590,855,313,52,4888.292108,26,1460,84,22,1044,6385,1460,8662,253,4175,96,2997,1237,860,136,36856,9762,0.327300483,21163,759,25821,15.16596952,28,30564,9833,18717,19972,10600,6836,1072,81762,27.9,55.81533825,13.40288925,52.27318246,502,74.37779851,19.7,9.049742256,718,6.628365379,349,29.16666667,40.55137041,4.418640497,76,653.9,984,64.32240076,ALABAMA,TALLADEGA,AL,325.31911,8.701675247,0,0,266.3333333
209,3945,444,145,22,2014.115895,16,696,39,13,590,3403,696,5646,300,2280,42,1479,774,460,67,17333,4331,0.767695379,9706,507,13317,18.49494753,10,16214,4932,9184,9884,5339,3512,562,41168,31.9,74.22625913,14.00491401,59.69243221,323,77,18.6,7.59844301,456,6.961531746,110,23.80952381,42.95513937,4.817258352,69.8,502.1,1981,69.25171707,ALABAMA,TALLAPOOSA,AL,457.7926574,7.59844301,0,0,187.3333333
1395,15317,1951,687,170,14355.3079,143,2364,175,93,1946,10711,2364,19553,2708,12920,173,6140,2788,2242,250,92770,29871,1.483128591,48877,1591,71663,11.14675019,53,84194,22786,41154,63608,24688,17022,2347,198596,18.4,25.50807579,18.6772678,30.59363602,534,66.83809118,18.5,13.18887635,2195,6.719021396,1382,30.63583815,37.21873937,5.137370821,73,707.4,1978,64.54643376,ALABAMA,TUSCALOOSA,AL,432.395021,9.542539945,0,0,824.6666667
272,4586,616,478,155,2597.768674,31,1480,55,26,861,4097,1480,7324,325,2815,112,2049,1094,836,176,27395,8336,0.515161602,16188,571,20178,17.25132511,25,23889,8519,14883,14820,9276,5939,789,66221,23.1,74.08799964,10.91085271,58.09716599,115,76.32636248,15.1,32.61352136,98,7.758877801,1951,22.32142857,30.81368004,5.390418467,141.4,408,1835,90.14625366,ALABAMA,WALKER,AL,202.0424657,6.522704271,0,0,137.5
95,1349,125,75,0,609.6682821,3,292,14,2,188,1174,292,2267,45,955,21,751,340,360,35,6567,1547,0.273340218,4049,224,4842,15.99742825,3,5911,2343,4386,4327,2666,1284,267,17109,22.6,100,14.31784108,43.44811648,1380,85,18.8,0,1435,7.063712702,769,14.28571429,30.75695394,7.969891521,85.5,547.7,646,65.20184544,ALABAMA,WASHINGTON,AL,265.1204486,8.113129477,0,0,46.33333333
156,2201,141,66,0,3217.071529,4,216,11,2,169,1475,216,1468,6,655,31,525,271,275,40,3206,883,0.054303557,2684,134,2002,16.42900884,9,2545,1893,3134,3455,2143,1119,210,11431,22.6,100,17.56032172,48.9146165,333,72,32.4,0,1170,1.858209615,250,29.03225807,70.22973835,8.721852204,109.8,1358.6,412,26.34231103,ALABAMA,WILCOX,AL,212.1496471,0,0,0,26
55,1847,178,134,14,355.5345345,8,487,30,4,293,2038,487,3746,163,1150,38,879,611,299,67,9006,2546,0.70456019,5578,338,7364,19.07250705,11,8829,3337,5219,5209,3611,1830,305,24108,28.3,84.89217448,12.13080169,56.24880015,1121,87.5,17.6,8.103352473,1219,7.511556291,311,28.94736842,35.38992144,5.477193625,108.5,226.1,1114,94.65013797,ALABAMA,WINSTON,AL,156.021186,0,0,0,38
9,99,88,50,0,699.7189612,7,113.5,28.5,1,18,46,105,1375,621,30,4.5,147,87,109,15,1167,502,20.40078844,1214,70.5,227,6.295476115,2,2589,1282,251,287,1385,1417,210,3161,20.8,100,11.32075472,62.71777004,1579,67.57284903,20.2,0,453,4.837387912,1161,50,39.44223108,27.94871795,100,283.7,757,13.71932033,ALASKA,ALEUTIANS EAST,AK,420.2228776,0,125000,1,25.33333333
16,238,88,50,0,418.9456263,5,113.5,28.5,4,15,64,29,1375,411,115,4.5,292,87,202,15,3215,908,7.751791777,1950,70.5,1067,4.488912926,2,3918,1629,824,712,1817,1417,210,5547,28.7,100,22.11538462,21.06741573,1579,67.57284903,17,0,1699,7.001522309,1164,50,28.88349515,24.96909765,100,290.7,597,30.01267886,ALASKA,ALEUTIANS WEST,AK,322.0611916,0,0,0,14.66666667
2551,23697,2047,937,303,13341.80298,283,2602,154,305,2711,9446,2602,21100,6294,17590,83,8551,2103,7567,169,157001,59315,2.333574329,84348,1927,114385,8.082113794,24,151634,42071,74389,71913,48944,32054,3869,298610,16,4.117179415,16.86238796,37.69832993,341,71.81778237,12.6,15.37359355,1499,8.185090337,1122,28.91566265,31.85551627,9.585154221,66,863.1,248,62.02804382,ALASKA,ANCHORAGE,AK,840.0595816,6.291503629,250000,1,2442
387,1816,153,129,0,6561.877289,17,191,45,22,477,2221,191,968,713,2685,1,1086,53,844,15,7142,1716,4.641927083,4289,70.5,1537,6.328186634,1,5871,3999,6202,5942,4774,3021,326,17746,47.7,73.93757715,62.58741259,80.27600135,347,40.82515337,19.9,0,1400,3.210394211,1103,100,29.28087714,12.36992525,153.4,2222.1,397,11.22051752,ALASKA,BETHEL,AK,420.2228776,12.77204455,0,0,25.33333333
80,99,88,50,0,72.21794624,0,113.5,28.5,1,12,27,105,1375,0,25,4.5,44,87,36,15,1002,125,0,180,70.5,301,9.384460141,2,455,179,252,266,212,1417,210,991,8.9,100,6.097560976,45.11278196,1579,67.57284903,11,0,1508,8.227377668,1108,50,39.28571429,14.4,100,583.4,556,47.29206963,ALASKA,BRISTOL BAY,AK,339.5585739,0,0,0,3.333333333
5,53,88,50,0,338.3124912,0,113.5,28.5,0,102,25,105,1375,52,115,6,139,22,52,15,1360,436,2.901785714,548,25,507,7.733333333,2,1092,274,401,2276,322,1417,210,1875,19.1,100,26.74418605,37.89513501,1579,67.57284903,14.2,0,2020,6.421383709,1747,33.33333333,13.21695761,12.32227488,100,269.5,594,87.31019523,ALASKA,DENALI,AK,420.2228776,0,0,0,25.33333333
75,567,35,39,0,800.40912,10,50,28.5,7,95,467,50,1375,193,455,4,206,87,259,15,2148,545,4.362567812,1058,70.5,633,7.846642829,2,1753,1173,1614,1717,1411,692,210,5034,30.5,100,32.26950355,55.32906232,592,67.57284903,17.9,0,1315,5.892471562,671,50,35.13011152,14.70755253,162.1,1507.5,150,17.87933454,ALASKA,DILLINGHAM,AK,420.2228776,0,0,0,25.33333333
754,7940,667,299,80,9736.744937,72,719,43,107,880,3219,719,6085,729,6860,39,2915,584,2977,76,46697,19762,0.812908406,28614,579,35976,7.145564066,15,49855,16011,24653,23102,18725,11701,1232,100272,16.8,30.87076378,19.82945512,38.09194009,1350,67.64569805,13.1,12.2900136,1479,7.525730564,1381,38.46153846,32.20703363,11.49642788,63.4,760.1,243,73.55820559,ALASKA,FAIRBANKS NORTH STAR,AK,420.2228776,4.916005438,0,0,25.33333333
5,114,88,50,0,122.6415652,5,113.5,28.5,1,102,85,30,1375,9,130,1,107,34,89,15,1315,480,0.379586672,728,38,744,15.32131661,1,1225,534,583,2276,618,1417,210,2552,16.9,100,17.44966443,37.89513501,1579,67.57284903,12.4,0,102,8.192010115,695,100,19.55403088,16.88804554,100,195.8,2692,82.15264188,ALASKA,HAINES,AK,541.1066504,0,0,0,10.33333333
163,2600,140,102,28,1918.600926,38,259,16,30,211,798,259,2752,292,1800,8,895,256,908,15,18427,6591,0.984125914,8809,275,11106,9.303968547,3,16941,5046,7273,7760,5863,2782,513,32556,16.5,21.54436451,14.9937526,27.19072165,1579,72,11,12.91286583,1539,8.342182264,964,37.5,35.74865943,11.68146147,65.9,506.8,2821,67.03784119,ALASKA,JUNEAU,AK,460.0314479,0,125000,1,144.3333333
155,3959,216,244,64,3272.637231,44,706,36,36,408,1908,706,6290,200,4410,62,2311,634,1798,69,27543,7990,0.383921373,13150,675,16926,12.70650264,19,24306,9494,13010,13520,11143,4711,757,56900,16.7,79.33754513,19.77135172,30.17751479,1279,73,13.2,17.18720627,1835,7.927249946,1303,30.64516129,30.43043813,13.0744619,90.6,275.3,2965,82.62857548,ALASKA,KENAI PENINSULA,AK,420.2228776,4.02825147,0,0,25.33333333
80,1024,72,50,0,119.75557,13,181,13,8,103,487,181,1375,102,1080,4,552,146,475,15,8164,2140,0.805241967,3513,145,4022,10.94419044,3,6796,2687,3119,3388,3119,1324,172,13779,20.9,23.18765304,19.18294849,30.40141677,1257,67.5,13.8,0,1917,8.327249601,1124,75,32.83103559,14.15375447,74.7,588.5,1883,65.71428571,ALASKA,KETCHIKAN GATEWAY,AK,370.8914183,0,0,0,29
67,1316,85,37,0,502.6173542,20,115,28.5,10,113,445,115,934,374,970,5,431,113,732,15,6923,2683,2.982931887,3790,97,4368,7.360067421,3,7151,3107,3860,3512,3781,1502,221,14239,24.6,31.31989406,21.99546485,32.17539863,1579,78,14.2,0,1720,7.956683695,848,60,34.09326425,17.86673176,55.5,483,2083,52.2245382,ALASKA,KODIAK ISLAND,AK,420.2228776,0,0,0,25.33333333
20,178,88,26,0,748.8588642,0,113.5,28.5,0,29,114,29,1375,11,175,1,87,87,109,15,1166,176,0.787401575,282,70.5,122,8.282950423,0,651,460,510,558,559,1417,210,1654,20.8,100,35.71428571,51.97132617,1579,67.57284903,16.1,0,1876,3.207396216,1612,0,34.90196078,20.37383178,320.9,1199,707,22.57676099,ALASKA,LAKE AND PENINSULA,AK,420.2228776,0,0,0,25.33333333
430,5987,530,334,92,5137.502176,48,823,50,41,748,3236,823,6976,462,5715,62,3509,794,3032,83,43764,14564,0.559918557,23791,724,26703,8.673941975,21,37273,15291,25227,23030,18038,8814,1390,93925,16.9,50.29383673,19.46525886,32.47937473,953,70,12.4,16.27846077,2297,8.100616152,1788,33.87096774,23.73250882,11.14828841,79.5,467.7,2281,82.37136952,ALASKA,MATANUSKA-SUSITNA,AK,420.2228776,4.954314146,0,0,25.33333333
210,1517,109,81,0,3414.199799,9,163,21,7,297,1115,163,1375,133,1155,7,484,32,539,10,4159,999,1.570804299,2404,44,854,6.918809884,6,3344,2188,3237,3071,2686,1666,159,9915,38.7,66.05562579,42.85714286,96.711169,1579,59.33962264,20.9,0,1713,3.280323642,1158,85.71428571,46.8643806,14.79143798,174.1,2130.7,292,16.24545087,ALASKA,NOME,AK,420.2228776,0,0,0,25.33333333
113,1129,88,47,0,360.1661926,2,99,16,6,220,419,99,1375,195,805,4.5,294,47,310,11,5501,1429,2.275910364,2621,37,779,4.676967749,2,4734,1920,2218,2195,2208,1256,136,9643,45.4,59.33191941,40.75949367,100.2277904,1579,57.5,14.2,0,1852,7.944107512,664,50,50.90171326,12.74147143,106.3,1189.1,2263,32.48741611,ALASKA,NORTH SLOPE,AK,921.6229937,0,0,0,78.66666667
213,1130,92,73,0,2432.356088,2,98,14,3,250,767,98,1375,88,945,2,467,87,415,15,3100,699,1.309913665,1876,70.5,318,6.504481434,2,2398,1765,2666,2605,2151,1417,117,7810,40.1,57.46377775,52.5,95.96928983,1579,47.5,20.9,0,133,3.65685666,535,100,42.3855964,14.19288646,195.4,2754.4,352,11.40157888,ALASKA,NORTHWEST ARCTIC,AK,420.2228776,0,0,0,25.33333333
80,560,26,23,0,435.7209158,4,70,28.5,1,61,356,70,1375,3,460,4,348,79,280,15,2467,667,0.057714506,1344,44,1290,10.46774474,2,2397,1424,1384,1209,1688,520,210,5751,21.5,100,19.28721174,50.45492142,1579,67.57284903,18.7,0,1175,6.631184163,1427,50,40.46242775,18.34862385,83.6,583.4,440,48.84448306,ALASKA,PRINCE OF WALES-OUTER KETCHIKAN,AK,420.2228776,0,0,0,25.33333333
35,649,43,48,12,523.5024652,18,90,28.5,11,55,225,90,933,117,725,1,257,104,304,15,4611,1637,1.40625,2357,70,2610,12.6685828,1,4658,1697,2046,2024,1977,830,199,9046,13,20.87602747,19.43699732,27.17391304,1465,84.56030151,12.8,19.24896938,1413,8.008281266,670,100,31.72043011,14.17910448,108,391,353,63.69755441,ALASKA,SITKA,AK,249.8694712,0,125000,1,22.33333333
7,215,88,24,0,691.957223,7,40,28.5,0,17,119,40,1375,18,295,4.5,257,25,112,15,1832,441,0.598404255,685,25,626,13.47150259,2,1645,708,570,597,811,1417,210,3088,20.7,100,21.22302158,28.47571189,1579,67.57284903,19.19683464,0,418,5.046081419,1161,50,37.71929825,18.60465116,151.5,229.7341648,630,59.56194835,ALASKA,SKAGWAY-HOONAH-ANGOON,AK,420.2228776,0,0,0,25.33333333
20,419,51,22,0,644.3108965,4,72,28.5,3,71,340,72,855,110,560,9,380,78,293,12,3398,1068,1.690747003,1765,65,1892,10.35834267,4,3037,1476,1872,1906,1746,837,110,7144,17.3,100,22.53521127,37.25078699,12,64.29545455,15.6,0,2354,7.111501614,1695,44.44444444,22.38247863,14.96424923,63.5,280.4,2485,78.30479933,ALASKA,SOUTHEAST FAIRBANKS,AK,420.2228776,0,0,0,25.33333333
57,939,36,48,0,1046.845037,5,112,11,4,60,266,112,886,127,765,4,464,88,367,12,5202,1581,1.404245909,2388,83,3037,9.025419368,2,4542,1822,2379,2357,2160,856,210,9717,20.3,100,19.41624366,25.45608825,1579,67.57284903,12.3,0,20,7.593469063,1816,50,39.4703657,14.81631005,100,583.4,34,71.70606372,ALASKA,VALDEZ-CORDOVA,AK,459.0624325,0,0,0,28.33333333
207,1324,98,83,0,3289.170867,7,115,37,4.5,318,1202,115,1375,129,1195,2,599,87,429,15,2781,453,1.945407932,1640,70.5,77,5.237546421,1,1985,1892,3141,3075,2279,1652,183,7809,57.4,100,69.07514451,103.4146342,106,45.66939891,25.4,0,1845,1.542031059,1161,50,42.15218083,12.31343284,224.4,2701.6,1336,3.085774059,ALASKA,WADE HAMPTON,AK,420.2228776,19.36970965,0,0,25.33333333
80,347,26,30,11,110.5031429,9,76,28.5,5,51,223,76,1375,57,275,4.5,267,87,218,15,2718,942,0.981404959,1345,71,1761,13.97470786,2,3044,1162,1238,1545,1361,467,105,6247,22.6,100,10.76320939,33.00970874,1579,82.5952381,13.31043568,25.29956991,1607,8.331818208,844,50,28.02907916,14.65053763,97.2,583.4,1048,69.4939759,ALASKA,WRANGELL-PETERSBURG,AK,381.3833226,0,0,0,19.66666667
80,51,88,50,0,0.589697638,0,113.5,28.5,0,102,25,105,1375,1,60,4.5,27,87,33,15,289,107,0.161290323,161,70.5,146,11.37724551,2,379,150,152,2276,180,1417,210,668,20.8,100,23.52941177,37.89513501,1579,67.57284903,15.5,0,1268,8.071206957,809,50,33.55263158,20,100,583.4,950,38.36858006,ALASKA,YAKUTAT,AK,420.2228776,0,0,0,25.33333333
95,736,29,62,0,2798.963337,3,105,28.5,2,101,478,105,1375,27,1135,8,471,38,301,15,3208,612,0.518831668,1248,31,559,12.47833622,1,1904,1603,1525,1678,1878,639,590,5770,37.2,100,53.41176471,60.19070322,1579,50.91525424,20.6,0,301,1.878324706,1769,12.5,48.26229508,17.61263897,220.3,1679.6,522,21.93806541,ALASKA,YUKON-KOYUKUK,AK,420.2228776,0,0,0,25.33333333
533,10475,628,601,48,31344.93669,29,1067,90,45,1367,9208,1067,6179,3334,6445,206,4298,1068,3464,290,21954,7136,5.074813157,15881,616,14216,12.2604003,43,18522,10722,22477,23593,13861,8779,1293,73195,36.6,74.06107553,34.1728526,57.94091468,147,67.99651972,26.1,9.834392921,1862,1.430330253,52,20.87378641,46.60319438,14.11687994,171,736.2,2323,20.00497739,ARIZONA,APACHE,AZ,87.69932215,13.1125239,0,0,60.33333333
515,10083,1028,525,123,16202.36372,50,1618,94,53,1612,8272,1618,15687,5832,7385,140,4844,1694,4523,201,58923,19954,4.752978762,31411,1377,39064,18.1212525,24,50486,15377,29707,30547,19495,12534,1457,132088,20.6,36.30106741,15.09144784,52.77113956,200,82.15820178,16.1,13.74429137,58,6.683748251,151,17.14285714,33.94149527,14.34188414,81.3,386.4,2020,58.06507494,ARIZONA,COCHISE,AZ,603.2918695,5.028399282,0,0,770.3333333
795,11941,1089,595,90,17603.57015,100,1198,91,96,1718,9189,1198,9752,4120,11380,240,5936,1133,5253,260,72988,22460,3.294365995,33172,859,42542,9.733771533,49,63849,21303,31222,47683,25921,13703,1754,136011,19.1,31.46606557,25.02198769,36.02961223,147,75.75085519,18.3,9.878928246,1714,6.166576606,1352,20.41666667,38.24546794,15.88400714,90.3,591,2461,55.06655233,ARIZONA,COCONINO,AZ,378.0626773,6.366420425,0,0,494.3333333
144,4375,404,306,62,6188.118485,37,960,55,26,943,3701,960,9599,667,3620,92,2116,1056,1695,116,22498,4421,1.325516693,9750,864,13913,24.8682824,26,17969,6410,11226,11565,7944,4703,692,53144,24,41.06199974,18.37097184,81.53912668,1247,72.63294798,17.6,16.78097579,2136,6.46658048,1428,28.26086957,38.97202922,14.11441419,114.9,271,1552,65.11636602,ARIZONA,GILA,AZ,409.3851547,10.01445329,0,0,213.3333333
152,3782,302,140,31,5100.002993,19,405,33,21,673,2898,405,2888,1171,1865,32,1315,367,1422,53,14701,4923,3.441890541,9840,226,9071,11.85321788,11,12157,3796,10364,10948,5102,4001,450,37416,19.3,46.43739925,17.23659889,61.47241505,222,82.70666667,17.6,12.60536663,1964,6.243301544,1817,34.375,36.49170205,13.09754076,77.7,409.2,2609,52.29878869,ARIZONA,GRAHAM,AZ,1524.300328,4.472872031,0,0,491
38,881,58,33,0,2182.41032,3,75,92.5,2,136,376,75,731,142,275,16,250,105,317,14,4182,1325,1.792929293,2287,68,2571,12.11088389,7,3193,798,2399,1934,1086,833,112,8802,14.1,46.56868555,8.270676692,70.32057911,1482,86.74107143,17.5,0,938,5.003817588,248,43.75,36.72363485,12.22050887,79.2,441.6,2098,47.62623331,ARIZONA,GREENLEE,AZ,370.8476348,0,0,0,492.6666667
50,1659,89,133,30,3881.077496,10,407,14,8,289,1325,407,3528,1175,1880,91,705,415,736,59,7687,1346,6.031827515,3447,308,4760,34.9045905,22,6637,2867,3554,3674,3529,1510,203,20281,23.7,56.32778564,18.50393701,78.6608601,164,74.67980296,17.2,20.95908786,92,5.780536862,1883,24.17582418,46.67979741,18.80429228,129.4,244.9,1599,61.20874829,ARIZONA,LA PAZ,AZ,344.554319,6.98636262,0,0,66.66666667
16667,342296,29556,13160,3703,139988.2578,2627,33147,2334,2457,46081,252110,33147,242777,217516,271035,1648,135413,23791,135235,3403,1896987,681783,6.114432964,1077753,21096,1302441,12.98206647,476,1707548,533003,999502,901131,656392,422755,47933,3942169,18.9,2.363799695,19.6117945,51.13684914,731,79.64251142,16.2,14.40651817,1851,7.561235563,1457,28.88349515,34.24665483,12.99997789,70.2,429.5,2362,58.38186389,ARIZONA,MARICOPA,AZ,394.3180138,8.349011072,0,0,15385.33333
371,14432,1115,979,252,34539.6716,101,3996,108,77,2314,13436,3996,34120,3799,14990,231,8394,4071,5775,293,85127,19046,1.997465706,38809,2938,52039,24.89254134,61,68075,25166,40741,40194,30454,16330,1984,203334,24.6,22.96364381,18.65355899,57.57078171,1504,73.6313004,17.6,18.45907725,155,5.875620457,1855,26.40692641,35.42377458,13.5843997,98.3,183.3,2063,79.10085295,ARIZONA,MOHAVE,AZ,209.8806636,7.471531268,0,0,421.3333333
798,12913,1065,703,98,19590.18604,68,1496,114,65,2243,11634,1496,11014,4289,9270,172,6077,1639,4757,329,39928,12018,4.340785572,23644,1051,23597,14.57597998,49,33280,15085,31669,32580,19436,13083,1880,107094,23.5,54.13824233,26.21235685,68.84591774,1494,70.77606383,22.7,13.20478876,1873,4.757891828,1541,28.48837209,40.77489027,14.31839388,131.4,743,1910,43.64771307,ARIZONA,NAVAJO,AZ,369.4805431,12.3963323,0,0,406
4078,83659,6546,3643,1196,71177.53769,802,10751,585,544,10628,63385,10751,76125,42057,73385,543,33581,6208,26638,941,462748,156760,4.578569547,243544,6188,318924,16.55572283,196,416647,119688,221501,239662,143361,91211,10769,992394,19.3,7.523491145,19.21676967,44.34578698,608,75.06936577,16.6,18.00646185,1990,7.109462916,1265,36.09576427,37.76912971,11.4464717,75.6,412.1,2076,54.86186844,ARIZONA,PIMA,AZ,434.2130352,8.551563822,750000,1,4334.333333
1079,31725,2285,1106,242,17928.11278,52,3502,210,88,3884,22837,3502,27914,12737,21385,357,12413,3533,12747,413,140041,58027,3.748359339,103929,2697,99769,15.91212422,100,128604,46887,94773,64061,58448,34076,2563,387365,19.4,21.90462251,17.99705449,60.62971231,377,71.77311744,15.9,11.55907571,939,7.506766361,897,28.01120448,33.47472381,12.40463215,67.5,281.7,1066,58.39870891,ARIZONA,PINAL,AZ,228.8015627,6.782598146,375000,1,834
191,4836,394,114,22,5112.386016,16,362,29,12,804,5135,362,3278,8911,2585,46,3090,284,2732,51,17915,4816,20.57587513,10445,285,13173,14.59315477,8,16714,8292,14324,14236,10734,5251,835,47303,21,26.88317166,21.39900662,56.47653835,1520,79.87065868,21.5,6.98867517,797,5.768452493,288,17.39130435,33.76151913,18.16730948,49.5,400.6,639,15.81310066,ARIZONA,SANTA CRUZ,AZ,157.529003,3.494337585,0,0,71.33333333
309,12942,1078,1027,263,25495.49948,135,2933,86,126,1942,9704,2933,39093,4112,17090,223,7951,3283,5944,288,92545,23540,2.046443111,39015,3453,60680,26.30257199,53,81651,24614,39591,39907,30003,14867,1711,212637,18.1,33.19717769,19.17854337,48.66314181,1516,77.45119813,16.5,18.39782248,1896,6.630359548,1535,23.76681614,32.68924756,14.55471486,98.2,145.8,2348,81.79226069,ARIZONA,YAVAPAI,AZ,331.3921888,3.56763858,0,0,711.3333333
930,20110,1393,525,118,20611.97337,86,1741,134,54,3602,17170,1741,18529,26236,14380,112,25277,2296,9831,177,92015,25444,14.46481933,47281,1587,53209,16.4081951,33,69667,30200,54257,52615,39122,22972,2773,200022,24.7,10.42957635,20.6713146,68.45956476,107,78.90299315,27.3,9.052467488,714,4.63851875,2070,29.46428571,37.06434193,16.98602208,55.2,463,1872,34.96212083,ARIZONA,YUMA,AZ,372.2147264,4.526233744,0,0,636.3333333
139,1663,212,85,0,1506.795531,9,354,23,7,281,1230,354,2850,221,1080,16,840,288,268,34,10959,2147,1.236847996,4591,241,7125,16.65255134,5,8709,2824,4343,4278,3066,1765,242,18892,24.6,34.70739787,13.17073171,65.68489949,345,83.88429752,21.3,0,186,6.104250995,1919,31.25,38.29150357,5.912199426,87.9,735.8,1034,70.62848051,ARKANSAS,ARKANSAS,AR,324.3808859,9.519067424,0,0,62
192,1733,225,105,14,2468.500812,7,378,20,8,376,1639,378,3072,172,995,21,1115,440,312,52,8941,2390,0.842971966,5281,284,7197,17.15294555,10,8520,3179,5299,5547,3457,2049,272,21524,25,51.6816913,11.17977528,67.78438796,1588,84.74264706,20.8,8.941287673,183,5.854661775,334,47.61904762,32.70428383,5.76070901,94.9,885.1,1286,68.05266805,ARKANSAS,ASHLEY,AR,284.9046024,7.025297458,0,0,62.66666667
107,2300,196,205,39,2248.930433,38,781,19,19,360,2075,781,8890,67,2475,36,1333,960,518,78,17281,4366,0.169521544,7628,763,12184,29.08546092,5,14414,5525,7217,7159,5991,2678,387,41048,22.9,65.84202539,13.20352094,50.28635284,1345,80.09043928,15.6,13.62316917,2214,7.499638257,1156,13.88888889,31.86919773,6.773898261,99.1,257.6,2446,95.72720002,ARKANSAS,BAXTER,AR,107.0995073,0,0,0,45
496,13261,1655,620,155,14027.5895,125,2029,127,100,2240,12000,2029,18987,8153,10485,119,6338,1789,4630,224,111186,36880,3.988806098,63686,1488,81585,12.5794341,38,100914,33220,61005,45860,37403,22807,2636,232268,16.4,25.16004861,13.28139844,48.84430877,1611,86.00360395,13.7,10.96363257,2317,7.783047911,1721,31.93277311,21.7375625,7.157321956,59.2,218,1000,76.18783923,ARKANSAS,BENTON,AR,257.2254773,2.192726514,0,0,566.3333333
107,2480,191,163,35,3970.226642,26,561,23,19,431,2404,561,5475,86,1600,32,1220,670,503,61,17070,4758,0.247169052,8804,469,12897,18.84426822,14,15237,5512,8482,7922,5949,3075,485,37327,15.5,62.19819527,11.17708697,54.40545317,1212,80.79896907,15.3,13.78343467,2083,7.006465686,1418,43.75,29.23838717,5.786264811,88.8,288.8,1423,94.88513805,ARKANSAS,BOONE,AR,284.6711371,7.876248385,0,0,105
