"","OTHER_PCP_RATE_PREV","CHILDREN_IN_POVERTY","PCT_EXCESSIVE_DRINKING","SEVERE_HOUSING_PROBLEMS","DRUG_POISONING_MORTALITY_RATE","OTHER_PCP_RATIO_PREV","LIMITED_TO_HEALTHYFOOD","CHLAMYDIA_CASES","PCT_UNEMPLOYED","AVG_DAILY_PM25","DRUG_POISONING_DEATHS","MAMMO_MEDICARE_ENROLLEES","NATIVE_HAWAIIAN","HIV_RATE","ANNUAL_VIOLENT_CRIMES","DENTISTS_RATIO","PCT_SINGLE_PARENT_HOUSEHOLDS","ASIAN","PCT_RURAL","SOME_COLLEGE_POPULATION","HIV_CASES","PRIMARY_CARE_PHYS_RATIO","AMERICAN_INDIAN","PCT_LBW","PRIMARY_CARE_PHYSICIANS","INJURY_DEATHS_RATE","UNEMPLOYED","CHILD_MORTALITY_RATE","MOTOR_VEHICLE_MORTALITY_RATE","TEEN_BIRTHS","AGE_65_AND_GREATER","HISPANIC","PCT_SMOKERS","PCT_SEVERE_HOUSING_PROBLEMS","PCT_FEMALE","PCT_OBESE","GRADUATION_RATE","CHLAMYDIA_RATE","PCT_DRIVE_ALONE","PCT_MAMMOGRAPHY","POP_IN_VIOLATIONS","PCT_ALC_IMPAIRED","DENTISTS_RATIO_PREV","SOME_COLLEGE","PCT_SOME_COLLEGE","CHILD_TOTAL_DEATHS","UNINSURED_CHILDREN","LONG_COMMUTE_DRIVE_ALONE","PCT_FAIR_POOR_HEALTH","PCT_NO_SOCIAL_EMO_SUPPORT","HEALTH_CARE_COSTS","INJURY_DEATHS","ACSC_RATE","State","COUNTY","STATE_SHORT","VIOLENT_CRIME_RATE","HOMICIDE_RATE","FUND_AMOUNT"
"634",2611,2138,19.6,1900,10.17098146,1523,3308.362405,151,8.466115369,315,28,507,0.020625999,163,218.3333333,2290,35.06985555,0.67807972,58.77095835,9713,338,1343,0.296498737,10.1,29,74,1679,76.69147304,17.43596822,478,16.9214876,2.165729903,23.6,12.36576635,48.57164956,33,80.12633833,390,82.77062092,66.66666667,2,26.82926829,6,5628,57.94296304,27,314,18.1,20.2,17.5,9744.40556,145,94.48560257,"ILLINOIS","JEFFERSON","IL",556.5184883,3.63249338,0
"635",216,708,21.2,640,13.78644792,1119,942.1409484,49,8.921805029,180,22,330,0.026250164,1151,72,2154,25.61934723,0.380627379,60.56993692,5394,2,385,0.288751805,7.1,7,61.9,1036,60.88137498,19.42635844,162,16.59484654,1.019381371,18.1,7.420289855,50.9603185,28.4,88,213.8,83.70244179,68.48484848,1177,50,2202,3810,70.63403782,13,187,46.1,10.3,17.5,9614.247372,71,80.97855442,"ILLINOIS","JERSEY","IL",312.7918848,0,0
"636",219,749,21.4,1115,0,1116,1229.581978,23,7.396802672,186,0,266,0.048451747,992,37.5,71,27.76694824,0.42725631,72.5901755,4586,480,68,0.19821169,6.5,9,62.5,930,60.88137498,15.09528901,97,22.66619362,2.801391887,19.9,11.15,49.83482359,26.8,86.3490566,101.3,78.32831058,72.55639098,2,38.88888889,88,2933,63.95551679,24,216,24.6,14.1,17.5,7984.727378,71,69.33170473,"ILLINOIS","JO DAVIESS","IL",176.2052439,0,0
"637",652,448,19.6,370,0,710,1712.573607,49,10.18189008,331,0,201,0.031683168,1431,33.5,889,16.68096055,0.221782178,100,3391,491,815,0.348514852,6.7,2,48.8,515,60.88137498,15.68504431,83,18.44827586,2.922772277,19.9,8.418657565,44.1980198,28.9,83.35403727,387.2,86.11764706,72.13930348,330,33.33333333,1021,1617,47.68504866,24,111,40.1,14.1,17.5,8981.048494,31,79.51533451,"ILLINOIS","JOHNSON","IL",294.9462934,0,0
"638",1330,25700,20.3,31890,6.340148076,121,17681.04357,1499,8.83786911,276,219,3250,0.069393318,128,935.3333333,1974,25.77218766,3.719174277,3.558335549,144140,374,2047,1.054739987,7.4,227,31.6,24671,47.26655807,8.048224498,4694,10.71701306,30.94903532,14.5,18.87205587,50.14695621,26.9,86.68564356,288.1,80.51837768,64.52307692,807,39.70588235,1995,84949,58.93506313,280,6874,43.6,12.2,18,10438.32071,794,69.84155448,"ILLINOIS","KANE","IL",215.0086126,2.547639409,0
"639",1206,6553,14.1,6665,11.48225604,221,6447.577869,605,11.06314375,324,89,1231,0.03963326,68,377.6666667,34,38.76901309,1.010207766,24.45680438,28257,5,1874,0.380479298,8.3,56,50.1,6176,61.33962281,14.44958064,1225,14.07997169,9.131503157,26.8,16.27793381,50.87941801,32.8,80.49266178,532.1,81.09371492,62.38830219,2,38.23529412,110,16244,57.48664048,71,1178,28.3,18,18.3,11058.24221,281,81.30142535,"ILLINOIS","KANKAKEE","IL",400.3293088,3.61239516,0
"640",564,2432,18.7,4800,7.475024624,799,3634.314914,184,7.819314642,281,51,733,0.037697699,799,159,299,18.81884426,3.283126853,10.41957189,37615,255,292,0.414674686,7,39,33.6,5271,43.69260794,10.11326861,492,8.202023623,15.86559057,16.3,13.45102984,50.57231961,28.1,90.42320051,157.8,84.09026798,66.03001364,142,48.88888889,306,28844,76.68217466,60,1242,50.5,10.6,15.5,9174.30805,177,67.19126834,"ILLINOIS","KENDALL","IL",138.3709647,2.638243985,0
"641",1076,2441,19.4,2775,8.868965072,332,2259.658397,186,8.358638325,146,33,638,0.024679639,371,160,308,40.16570944,0.710014238,24.32018746,12192,477,1524,0.318936877,8.2,34,72.2,2092,68.34802816,12.3627998,516,19.0498976,5.000474608,18.8,12.69151612,49.80730897,32.4,80.89674797,351.5,83.1235516,69.59247649,2,39.13043478,439,7079,58.06266404,30,350,19.7,14.8,20.1,9885.054419,191,91.36540229,"ILLINOIS","KNOX","IL",366.9556442,0,0
"642",1207,24339,18.8,41095,10.64595135,220,36708.26105,2286,8.714680547,283,516,6191,0.071553291,75,861.6666667,1500,21.7448157,6.654456045,1.267303707,180254,429,1089,0.863343192,7.6,702,38.5,31342,37.09131934,6.395823486,4604,11.28325642,20.24188433,14.3,17.1769525,50.16740904,25.2,85.95638778,323.7,76.18939544,65.85365854,1625,45.45454546,1528,122296,67.8464833,288,7053,46.1,13.5,17.8,10098.74544,1342,64.8593717,"ILLINOIS","LAKE","IL",143.1305107,2.744014592,0
"643",998,5327,24.1,5475,18.52022169,394,7383.252124,257,10.86535469,253,147,1336,0.024673951,1389,112,2281,28.9320762,0.728762778,30.2148801,27039,451,2007,0.302255904,7.8,51,72.6,6283,57.24689365,17.26034266,963,16.85092898,8.261367642,22.2,12.07942637,49.98678181,29.4,82.81170293,226.4,84.14097766,64.67065868,124,40.90909091,2315,15692,58.03469063,61,915,28.3,15.4,17.7,9298.252052,413,82.58014024,"ILLINOIS","LASALLE","IL",120.4659451,1.259879026,0
"644",452,742,19.6,645,16.98888927,913,886.4136174,39,8.361032984,405,20,184,0.02392917,311,26.5,1424,34.29571304,0.305096913,58.01699044,6522,198,210,0.335008375,7.4,6,81.9,654,128.9735225,18.68777819,116,15.8214888,3.362048337,19.9,10.23809524,43.86815028,30.9,80.43103448,232.9,78.99543379,62.5,951,9.090909091,1507,2964,45.44618215,17,116,18.7,14.1,17.5,11905.42965,69,135.3525919,"ILLINOIS","LAWRENCE","IL",185.6847563,0,0
"645",623,1185,24.2,1665,10.71739036,739,1044.450463,120,9.269695227,229,27,403,0.031020869,484,56,320,26.36999868,0.798082346,53.21251145,8722,427,1368,0.29892837,6.5,26,57,1612,50.50983363,11.90821151,293,16.73088449,5.157924422,25,12.12672979,47.49012972,26.5,81.65717822,338.3,81.59847764,65.26054591,608,36.36363636,456,4900,56.17977528,16,267,26.3,14.1,17.7,9484.806236,103,79.57300841,"ILLINOIS","LEE","IL",202.2025636,0,0
"646",2186,1438,24.6,1515,14.63437835,1763,994.573269,124,8.203599426,281,40,391,0.012860744,1204,78,347,28.17326675,0.527290499,40.80359435,9731,147,1959,0.228921241,8.4,18,70.2,1486,86.88827849,21.21984861,330,16.1797811,4.084572252,29.4,10.35543404,49.8893976,30.8,80.86759259,318.9,83.33437247,67.26342711,2,21.21212121,493,5048,51.87544959,31,283,26.8,14.2,18.1,9224.316989,137,59.86502425,"ILLINOIS","LIVINGSTON","IL",210.0727175,0,0
"647",779,1146,19.6,1155,0,585,1894.946363,111,8.04405621,233,0,342,0.016528926,940,80.5,70,37.64870539,0.687603306,39.86470879,8202,4,59,0.343801653,8.3,12,55.8,1059,101.341765,16.3554459,243,16.44953853,3.034710744,28.3,10.51912568,49.27603306,32.5,75.12987013,368.3,83.29760629,71.92982456,474,40.74074074,290,4575,55.77907827,25,205,29,16.6,17.5,8794.573974,85,57.62792885,"ILLINOIS","LOGAN","IL",346.5271949,0,0
"648",1137,1157,19.6,2680,0,280,5670.836349,140,7.468854077,105,0,301,0.015386509,758,53,194,32.42612753,1.972550468,29.50447688,6254,504,1521,0.280034466,7.6,21,40.3,1211,57.75339301,9.158427716,177,14.59876448,2.692639094,19.9,20.73500967,50.23079764,29.4,80.38732394,429.7,76.34267569,63.4551495,2,28.57142857,397,4484,71.69811321,12,196,14.1,10.5,17.5,8166.660372,66,68.69821944,"ILLINOIS","MCDONOUGH","IL",162.2780159,0,0
"649",477,7849,20.7,17140,9.327223134,880,19724.20368,452,8.384073881,262,197,3532,0.038943969,1004,351.5,1963,18.32564748,2.643321921,9.878546444,81662,10,1718,0.445259383,6.9,170,40.1,14816,37.82702785,9.611300996,1415,11.00034075,11.6497639,21.2,15.85495583,50.17897999,26.8,91.11568581,146.3,82.32728957,65.1189128,338,32.55813954,1973,57936,70.94609488,129,3258,49.3,12.6,17.2,10521.50694,613,76.10043193,"ILLINOIS","MCHENRY","IL",118.9209489,1.373042999,0
"650",1538,5374,16,8045,9.022553782,2165,13951.16415,696,6.927514809,264,104,1241,0.044512384,1569,556,1878,27.21784917,4.577747322,16.49682731,44191,56,1541,0.289916188,8.3,108,43.3,6280,58.28956158,8.588777158,1004,10.70866782,4.519764084,11.2,12.74051786,51.40711847,31.6,84.53673938,408.1,79.66992524,73.24738114,456,35.9375,1953,33583,75.99511213,89,1226,14.6,13.4,12.2,8254.509785,361,52.62091737,"ILLINOIS","MCLEAN","IL",343.2105827,2.082127796,0
"651",2598,8454,16.1,5260,6.31515728,1530,10005.79215,793,10.61044072,280,49,1310,0.041585304,190,575.6666667,2159,41.80076009,1.089354162,15.26162791,25772,41,1263,0.235951399,9.4,90,50.8,5689,87.58118481,10.56822239,1541,16.97390167,1.903883706,23,11.70319279,52.12175454,32.1,78.85364807,716.2,85.90240447,69.23664122,1376,38.0952381,2209,15861,61.54353562,89,798,13.3,18.8,17.3,9490.783801,281,81.58474495,"ILLINOIS","MACON","IL",536.7671512,6.186276519,0
"652",1033,2052,20,2100,5.343022013,366,1542.936996,113,9.525426607,213,18,577,0.02300389,1010,74.5,338,28.76203183,0.286502991,58.51355595,11134,124,626,0.299050567,7.3,11,70.9,2244,52.5198091,16.3259006,388,17.86115052,0.92015559,26.2,10.84150749,50.76540215,29.9,87.43571429,237,83.24636343,66.55112652,933,53.84615385,377,6985,62.73576433,23,371,42.6,14.1,19.3,9865.376181,170,74.38897988,"ILLINOIS","MACOUPIN","IL",161.8896543,0,0
"653",923,9751,22.4,14100,14.82457497,458,25959.86859,1097,8.787854209,223,277,2679,0.049160363,38,626,1664,32.71166914,0.888983237,13.34066146,68226,205,1889,0.282299662,8.2,131,72.7,11918,60.56812905,13.43309862,2440,14.98191375,2.828583027,19.8,13.194217,51.17482096,32,82.46259205,408.6,85.76331697,68.49570735,993,44.73684211,1682,45873,67.23683053,150,1944,35.8,14.9,16.6,9735.557041,974,63.19939482,"ILLINOIS","MADISON","IL",246.225493,4.763130586,0
"654",1456,2486,10.3,1925,19.00997486,21,4434.785321,181,10.9230422,313,53,609,0.02307219,1315,111.3333333,128,38.30425603,0.584495488,45.05667267,9006,185,1825,0.356337162,8.1,20,79,1936,50.12399093,20.80336871,582,17.70967244,1.458675144,25.2,11.91950464,51.15360952,32.7,77.49848485,460.1,81.4556391,62.56157635,809,16,161,5319,59.06062625,19,327,25.5,19.1,21.3,11383.14897,157,146.3921727,"ILLINOIS","MARION","IL",293.3143645,0,0
"655",690,413,19.6,460,0,679,520.1830263,25,7.840598475,221,0,148,0.016006403,1465,14,350,21.65725047,0.504201681,100,2721,287,812,0.232092837,8.2,2,86.2,545,60.88137498,21.1611926,73,20.37803196,2.713085234,19.9,8.914728682,50.70028011,29.8,93.54508197,199.5,79.55344585,64.18918919,1189,53.84615385,387,1534,56.37633223,24,123,39.2,14.1,17.5,9717.597329,55,70.36413464,"ILLINOIS","MARSHALL","IL",124.9330716,0,0
"656",845,675,19.6,700,0,523,408.7604809,53,10.0742166,181,0,230,0.006911805,1465,57,659,34.29579724,0.317943047,77.48534024,3300,287,260,0.276472215,10.6,5,92.4,733,60.88137498,18.905736,158,20.18566343,0.836328449,16.8,10.81081081,50.67044512,31.6,79.09183674,365.9,80.3609516,67.82608696,2,68.75,678,1917,58.09090909,24,126,36.3,14.1,17.5,9933.145258,69,76.51461821,"ILLINOIS","MASON","IL",480.2628807,0,0
"657",2203,947,19.6,700,10.17943569,561,595.7977663,33,8.855841372,365,11,234,0.013021681,9,53,94,28.13568985,0.279966144,50.50878216,3663,51,708,0.429715476,9.3,3,75.2,661,70.80648587,22.20967787,196,19.22016542,2.168109903,27.8,11.11993646,52.13230028,33.8,92.27513228,213.7,86.21908127,64.52991453,2,26.08695652,124,2204,60.16926017,10,122,19.5,32.5,17.5,10300.76917,58,127.2748593,"ILLINOIS","MASSAC","IL",342.9976702,0,0
"658",336,452,19.6,430,0,1007,41.90123787,33,7.382840663,196,0,156,0.031446541,1401,17.5,1251,22.12389381,0.306603774,75.69460842,2885,480,610,0.259433962,6,3,50.4,512,60.88137498,20.28900561,73,16.73479013,1.006289308,19.9,8.506429278,51.32075472,28.9,85.7735426,259.8,77.68918074,71.15384615,646,40,1273,1706,59.13344887,24,114,49.3,13.5,7.9,9074.857163,32,57.70184744,"ILLINOIS","MENARD","IL",184.8624096,0,0
"659",1274,455,19.6,595,0,169,1472.970521,24,8.238469663,118,0,242,0.018325087,820,33.66666667,1412,32.2329576,0.354285016,77.75952294,3646,376,586,0.116058885,5.7,4,60.4,702,60.88137498,16.34394543,126,19.40316912,1.985217763,32.2,8.673469388,50.47339808,32.4,84.20506912,146.7,79.71014493,59.91735537,2,46.15384615,1434,2150,58.96873286,24,137,45,14.1,17.5,8562.488122,50,61.52459135,"ILLINOIS","MERCER","IL",225.8951936,0,0
"660",553,441,27.5,1065,8.051889958,807,1053.834389,40,7.029876977,190,18,268,0.027045707,1078,17.5,1786,17.97108674,0.459777023,41.35995388,8156,51,306,0.216365658,6.9,11,57.4,1280,34.02623113,17.89308879,99,14.82447462,1.451452956,19.9,8.595641647,50.49433543,29.3,91.37046005,120.1,83.81614044,76.11940299,616,51.51515152,1797,6020,73.81069152,11,221,52.9,16.3,13.7,9508.076962,93,75.44586971,"ILLINOIS","MONROE","IL",53.01985973,0,0
"661",2425,1168,16,1245,6.608168641,1632,1745.072334,82,11.90091546,254,14,345,0.036932581,1014,134.3333333,1815,29.72536349,0.396185872,41.62237576,7585,13,1940,0.174590384,7.2,14,72.8,1547,61.86683165,19.35249388,283,17.71775827,1.551168413,19.4,10.64102564,47.66653237,24.9,79.70472441,274.7,81.00991885,66.95652174,2,43.33333333,1900,4097,54.01450231,16,222,27.1,17.7,14.9,8714.335346,110,74.5302471,"ILLINOIS","MONTGOMERY","IL",511.5706361,0,0
"662",1010,1373,23.3,1390,7.96035742,384,3135.088194,143,8.540445487,170,20,467,0.028128604,421,91.5,2247,37.70942049,0.483811988,36.22809239,8387,395,185,0.323478946,8.8,13,72.7,1457,60.88137498,14.32864336,287,17.38205942,2.104019578,20.2,9.925026776,49.75387472,29.9,85.27071823,402.3,79.89478776,59.74304069,2,25,2363,4818,57.44604745,24,229,22.8,12.5,17.5,8718.819219,130,92.84685727,"ILLINOIS","MORGAN","IL",260.8546911,3.98017871,0
"663",786,580,19.6,480,0,579,114.2549286,29,7.219742715,314,0,149,0.006707808,1465,11,1362,18.07160981,0.194526429,69.23750505,3415,287,281,0.214649852,6.1,5,62.5,550,67.63611769,20.44492041,105,18.1209402,1.026294607,19.9,8.533333333,51.361685,29.7,81.81962025,195.6,78.420653,63.75838926,2,18.75,1391,1685,49.34114202,10,140,31.5,14.1,17.5,9209.134094,46,88.0404697,"ILLINOIS","MOULTRIE","IL",109.879133,0,0
"664",479,1735,20.5,2285,6.964142701,878,1645.74005,117,10.82763391,227,26,517,0.062073246,994,29.66666667,237,23.89141667,0.541730151,47.09983737,12559,156,1776,0.300961195,7.3,28,59.3,2818,38.80122686,21.42813139,431,16.25416288,9.057050957,15.9,11.0546686,50.36021293,27.6,89.15859564,220.3,82.2161585,64.99032882,160,41.30434783,263,7681,61.15932797,21,518,33.9,17.2,16.2,9455.176359,159,77.00276634,"ILLINOIS","OGLE","IL",66.08011286,0,0
"665",2947,12210,20.6,9705,10.84261022,1333,13011.43587,1645,8.441958962,181,140,1654,0.044448729,382,1113,1816,41.25282678,3.340616499,14.64551138,48032,235,986,0.385579333,8.8,214,57.8,8212,75.61899149,10.45537414,2325,14.4279962,4.008418482,18.6,12.9382749,51.52732258,27,80.79811039,880.5,83.14127935,62.45465538,167,35.21126761,1844,32539,67.74442039,136,1471,14.7,9.7,18.1,8994.750743,535,70.52114792,"ILLINOIS","PEORIA","IL",624.0561595,9.061324255,125000
"666",1446,1007,19.6,880,10.78105578,30,2093.265183,85,11.30614915,272,17,305,0.044980209,556,23.66666667,450,38.52585259,0.440806045,43.64205817,5890,346,1871,0.382331774,8.9,11,68.5,1037,58.38641189,17.75703305,198,16.33874331,2.874235337,19.9,10.64087062,45.69089601,28.4,80.18018018,381.8,83.36817654,60.6557377,742,35.71428571,625,3397,57.67402377,11,186,40.3,14.1,17.5,10703.19889,77,97.93474463,"ILLINOIS","PERRY","IL",125.7705661,0,0
"667",2023,343,19.6,490,0,1867,74.023812,34,7.80072904,304,0,180,0.047958756,1005,31,222,17.08893485,0.335711288,67.66094805,3767,419,403,0.191835022,7.4,5,53.9,642,61.89650904,15.42720502,82,17.37760543,1.049097776,19.9,7.475209764,50.3506984,30.1,93.25757576,203.9,81.88712084,68.88888889,1622,14.28571429,237,2645,70.21502522,10,138,33.8,12.1,5.6,8853.383916,45,77.76392424,"ILLINOIS","PIATT","IL",218.5612559,0,0
"668",1263,861,19.6,615,0,178,1641.77165,33,7.413587604,118,0,229,0.048813228,1465,6.5,2323,33.24614177,0.231862835,72.30675593,3677,287,1722,0.201354567,6.9,9,71.2,622,60.88137498,17.99578385,162,19.34020113,1.110500946,19.9,9.248120301,50.02745744,29,82.82407407,201.2,75.6976082,65.50218341,623,12.5,13,1831,49.79602937,24,154,31.8,6.7,10.8,9241.751741,59,80.86436839,"ILLINOIS","PIKE","IL",41.15096072,0,0
"669",648,257,19.6,140,0,714,360.2996154,50,9.828823854,369,0,49,0.04501463,1465,13,237,24.51612903,0.247580464,100,847,287,2025,0.652712131,7.6,12,94.9,178,60.88137498,32.36245955,29,20.71629214,1.553004727,19.9,7.588075881,47.3553905,30.7,84.02776282,1144.2,77.16763006,73.46938776,2,50,290,539,63.63636364,24,41,54.1,14.1,17.5,10218.45307,21,138.3281676,"ILLINOIS","POPE","IL",290.8277405,0,0
"670",1,522,19.6,390,0,1,1464.289213,31,10.32469902,319,0,79,0.049718263,1573,61.5,237,41.41061453,0.298309579,100,1272,376,2025,0.430891614,11.3,12,83,283,60.88137498,35.85514521,102,18.9063021,1.657275439,19.9,15.41501976,52.32018562,33.3,84.02776282,512.7,84.62650602,62.02531646,2,14.28571429,290,686,53.93081761,24,74,39,14.1,17.5,8879.060765,26,97.67688388,"ILLINOIS","PULASKI","IL",1124.211681,0,0
"671",387,157,19.6,320,0,960,0.000589104,15,10.07124352,224,0,81,0.016736402,1465,4.5,332,23.64066194,0.251046025,100,1305,287,778,0.150627615,6.8,1,70.2,311,60.88137498,23.8652093,21,18.70540265,4.485355649,19.9,12.62327416,49.45606695,28.8,87.5,251.3,80.65364388,64.19753086,311,0,340,740,56.70498084,24,57,23.5,14.1,17.5,9539.11635,21,78.21908448,"ILLINOIS","PUTNAM","IL",74.81296758,0,0
"672",1388,1366,26.9,1030,8.079055686,77,1218.338433,92,8.52348103,226,19,386,0.066141543,676,53,519,34.17528911,0.327701281,42.64249014,9013,471,1820,0.225482533,8,17,63.7,1285,44.11602515,25.51280743,302,16.5918194,2.639648849,13.3,8.583333333,45.04840358,31.1,79.32432432,275.8,82.10897067,63.98963731,1562,43.75,727,4404,48.8627538,12,206,30.3,11.6,19.7,10022.20196,107,106.5577607,"ILLINOIS","RANDOLPH","IL",169.104861,0,0
"673",1551,759,19.6,720,10.58434399,2156,336.5934431,23,9.332179432,388,12,194,0.006164088,1013,30.5,826,26.92522321,0.838315971,43.46701164,3657,419,1274,0.184922641,8.1,13,76.7,647,60.88137498,24.69680265,145,19.47947577,1.356099365,19.9,10.78651685,51.1064538,30.1,87.71356784,141.7,83.10458413,54.63917526,2,20,869,2429,66.4205633,24,138,17,8.8,18,9483.760983,62,114.762235,"ILLINOIS","RICHLAND","IL",192.8792765,0,0
"674",1703,7166,15.5,7500,6.589108978,2059,9892.412322,702,7.754689605,142,68,1509,0.042741711,398,700.3333333,1988,37.89219876,1.869780253,10.91998428,35931,186,1788,0.549536286,7.6,77,51.1,5986,62.40179236,7.751892915,1706,16.8266003,11.85845031,18.9,12.40592176,50.91962523,27.3,85.93866171,475.8,83.36351723,70.11265739,1543,53.57142857,2028,22565,62.80092399,83,1212,15.1,17.1,20.7,9695.25458,377,66.32294761,"ILLINOIS","ROCK ISLAND","IL",499.785908,3.972845119,0
"675",1692,19046,19.4,15695,8.249130202,2066,39893.07371,2317,9.735937913,215,153,2038,0.088849729,690,2442.5,1819,44.27295123,1.261295947,9.754643481,70163,418,1603,0.303569908,9.4,163,67.4,12156,66.6433597,11.53799911,3369,13.10208363,3.41331043,21.9,15.22529951,51.81308979,29.7,79.09345026,857.3,81.61822467,62.85574092,221,41.49659864,1834,47133,67.17643202,183,2162,30.3,15.6,23.1,9719.734159,898,72.07482301,"ILLINOIS","ST. CLAIR","IL",944.9802879,15.09644743,0
"676",45,1642,19.6,1320,24.27664079,1270,4112.619204,78,8.71584488,361,43,351,0.072184793,1119,81.5,61,35.59633028,0.509303818,43.66395055,5583,2,1275,0.393006096,9,20,78.7,1126,68.88534895,15.24347212,310,18.82466127,1.451716394,27.1,12.47047709,51.08678216,30.4,79.51347305,312.2,84.58020255,55.84045584,2,55.55555556,121,3366,60.29016658,16,181,26.1,15.7,17.5,9430.954261,99,112.025775,"ILLINOIS","SALINE","IL",337.872852,0,0
"677",2953,9726,19.8,10375,7.350789989,1326,14002.04093,1220,7.551483178,220,100,2151,0.025132069,195,1611.333333,1766,36.83867605,1.740144459,14.12655407,50552,186,1009,0.231717676,9.4,221,65.2,8159,66.9236535,11.02618498,1807,14.49633916,1.882894611,18.2,12.65706966,52.00930892,30.6,82.72098117,613.5,82.20015829,72.43142724,307,38.46153846,1786,35656,70.53331223,125,1555,14.6,18.8,19.5,9032.47881,636,54.07146561,"ILLINOIS","SANGAMON","IL",942.7577908,5.292568792,0
"678",790,251,19.6,355,0,577,431.9404906,14,7.046332046,121,0,87,0,1465,7.5,1360,26.70490758,0.267845186,57.63520679,1802,287,511,0.200883889,6.6,2,58.5,292,60.88137498,17.43596822,56,18.51951187,1.687424669,19.9,11.79401993,47.35502879,29.1,82.5,187.2,79.58579882,59.77011494,807,50,1413,1061,58.87902331,24,80,30.3,14.1,17.5,10299.31494,22,69.94315163,"ILLINOIS","SCHUYLER","IL",99.26543578,0,0
"679",1,218,19.6,120,0,1,51.1189159,5,9.586466165,152,0,68,0,1465,3,1122,28.8372093,0.228963938,100,1192,287,131,0.190803282,6.3,2,74.4,255,60.88137498,17.43596822,38,18.26086957,0.763213127,19.9,5.607476636,51.1161992,29.2,84.02776282,94.9,78.26257862,55.88235294,2,25,1135,690,57.88590604,24,59,34.7,14.1,17.5,7858.295512,20,79.24956572,"ILLINOIS","SCOTT","IL",79.6284008,0,0
"680",451,809,19.6,995,0,914,1309.370661,40,8.968860712,308,0,326,0.022455762,780,23.5,712,20.43425325,0.247013384,77.73107365,4923,419,360,0.211084164,6,7,60.8,962,68.40279474,26.15312976,190,19.84141287,0.911703943,19.9,11.01272828,50.28743376,29.8,91.80203046,180.1,82.38878733,64.41717791,1509,38.88888889,731,3189,64.77757465,14,227,31.9,9.3,18.1,9255.025144,68,110.7124701,"ILLINOIS","SHELBY","IL",119.1441898,0,0
"681",1870,190,19.6,170,0,1958,584.2845694,12,8.955223881,185,0,80,0,1465,7,237,22.60424287,0.427131386,100,1276,287,750,0.222108321,8.7,1,66.25,240,60.88137498,23.39017145,41,23.6629667,1.025115326,19.9,7.053941909,50.94823168,31.8,92.5,211.8,76.42967543,65,2,50,290,762,59.71786834,24,58,43.4,14.1,17.5,7962.216994,86.5,60.25824724,"ILLINOIS","STARK","IL",132.1336437,0,0
"682",736,2202,22.7,2655,8.93913344,630,1256.765937,184,9.447092067,209,30,468,0.037960268,1452,57.33333333,2077,39.91294474,0.668522502,40.09347949,10384,275,1836,0.219325994,9.4,24,58.6,2240,52.54620639,13.70667128,493,19.64905556,2.960900924,28.5,13.51488929,51.53528196,27.7,79.31882771,386.9,80.02343018,64.1025641,2,32.14285714,2104,6281,60.48728814,23,359,23.5,14.1,14.6,8561.804836,140,68.52201495,"ILLINOIS","STEPHENSON","IL",143.3452788,3.575653376,0
"683",654,3657,17.2,4910,10.21817415,709,11694.51621,393,7.569850552,210,95,1390,0.030220165,1077,290,2304,26.2300279,0.756241201,20.41818692,34877,387,1980,0.308098267,7.4,62,53.6,5592,44.79371316,9.250136601,979,16.14723168,1.960625336,19.4,9.139134481,50.75366143,26.8,85.41661195,289.7,85.36112381,66.25899281,938,25,2336,24205,69.40103793,57,942,21.5,11,15,9405.195789,359,73.46094449,"ILLINOIS","TAZEWELL","IL",258.4658714,3.011672382,0
"684",2266,902,19.6,695,11.11561029,1720,692.9102978,55,10.99489796,291,14,267,0.033875339,1130,12.66666667,83,28.60589812,0.406504065,65.86927224,3956,480,1366,0.643631436,7.8,13,67.9,862,63.31117442,17.46738759,198,18.97772993,5.013550136,19.9,9.844192635,50.06210479,31,82.64940239,310.6,79.87884033,65.54307116,1252,26.66666667,131,2279,57.60869565,10,169,36.9,14.1,17.5,9285.526708,61,94.57733511,"ILLINOIS","UNION","IL",100.6089489,0,0
